level_0,index,onset,offset,toy,bricks_ord,pig_ord,popuppals_ord,xylophone_ord,shape_sorter_ord,shape_sorter_blocks_ord,broom_ord,clear_ball_ord,balls_ord,food_ord,grocery_cart_ord,stroller_ord,bucket_ord,contain,g
46,67,1220940.0,1221042.0,['grocery_cart'],,,,,,,,,,,22.0,,,0,13
47,68,1221042.0,1221722.0,"['grocery_cart', 'bucket']",,,,,,,,,,,22.0,,5.0,0,13
48,69,1221722.0,1224374.0,['bucket'],,,,,,,,,,,,,5.0,1,14
49,70,1224374.0,1226210.0,"['stroller', 'bucket']",,,,,,,,,,,,3.0,5.0,0,15
50,71,1226210.0,1226312.0,['stroller'],,,,,,,,,,,,3.0,,0,15
51,72,1226312.0,1230868.0,no_ops,,,,,,,,,,,,,,0,15
52,73,1230868.0,1235560.0,"['food', 'grocery_cart', 'balls']",,,,,,,,,,,23.0,,,0,15
53,77,1235560.0,1235798.0,"['balls', 'food', 'stroller']",,,,,,,,,7.0,6.0,,4.0,,0,15
54,78,1235798.0,1235900.0,"['balls', 'stroller']",,,,,,,,,7.0,,,4.0,,0,15
55,79,1235900.0,1237498.0,['stroller'],,,,,,,,,,,,4.0,,0,15
56,80,1237498.0,1238416.0,"['balls', 'stroller']",,,,,,,,,8.0,,,4.0,,0,15
57,81,1238416.0,1239164.0,"['stroller', 'bucket']",,,,,,,,,,,,4.0,6.0,0,15
58,82,1239164.0,1242088.0,['stroller'],,,,,,,,,,,,4.0,,0,15
59,83,1242088.0,1242768.0,"['stroller', 'bucket']",,,,,,,,,,,,5.0,7.0,0,15
60,84,1242768.0,1243754.0,"['food', 'stroller', 'bucket']",,,,,,,,,,7.0,,5.0,7.0,0,15
61,85,1243754.0,1244910.0,"['balls', 'food', 'stroller', 'bucket']",,,,,,,,,9.0,7.0,,5.0,7.0,0,15
62,86,1244910.0,1244944.0,"['food', 'stroller', 'bucket']",,,,,,,,,,7.0,,5.0,7.0,0,15
63,87,1244944.0,1245148.0,"['stroller', 'bucket']",,,,,,,,,,,,5.0,7.0,0,15
64,88,1245148.0,1274490.0,['stroller'],,,,,,,,,,,,5.0,,0,15
65,89,1277142.0,1280984.0,['bucket'],,,,,,,,,,,,,8.0,1,16
66,90,1281528.0,1295978.0,['stroller'],,,,,,,,,,,,6.0,,0,17
67,91,1295978.0,1298154.0,"['balls', 'stroller']",,,,,,,,,10.0,,,6.0,,0,17
68,92,1298154.0,1307402.0,['stroller'],,,,,,,,,,,,6.0,,0,17
69,93,1308218.0,1311652.0,"['food', 'balls']",,,,,,,,,11.0,,,,,1,18
70,95,1311652.0,1311686.0,"['balls', 'food', 'stroller']",,,,,,,,,11.0,8.0,,7.0,,0,19
71,96,1311686.0,1311754.0,"['balls', 'stroller']",,,,,,,,,11.0,,,7.0,,0,19
72,97,1311754.0,1319778.0,['stroller'],,,,,,,,,,,,7.0,,0,19
73,98,1319914.0,1322736.0,['bucket'],,,,,,,,,,,,,9.0,1,20
74,99,1323212.0,1325558.0,['stroller'],,,,,,,,,,,,8.0,,0,21
75,100,1325558.0,1327632.0,"['stroller', 'bucket']",,,,,,,,,,,,8.0,10.0,0,21
76,101,1327632.0,1328924.0,['stroller'],,,,,,,,,,,,8.0,,0,21
77,102,1328924.0,1329944.0,"['balls', 'food', 'stroller']",,,,,,,,,12.0,9.0,,8.0,,0,21
78,103,1329944.0,1329978.0,"['food', 'stroller']",,,,,,,,,,9.0,,8.0,,0,21
79,104,1329978.0,1332834.0,['stroller'],,,,,,,,,,,,8.0,,0,21
80,105,1335350.0,1343918.0,['broom'],,,,,,,4.0,,,,,,,0,21
81,106,1344530.0,1350310.0,['stroller'],,,,,,,,,,,,9.0,,0,21
82,107,1350310.0,1354492.0,no_ops,,,,,,,,,,,,,,0,21
83,108,1354492.0,1363740.0,"['food', 'grocery_cart', 'balls']",,,,,,,,,,,24.0,,,0,21
84,112,1363740.0,1367106.0,"['balls', 'food', 'stroller']",,,,,,,,,13.0,10.0,,10.0,,0,21
85,113,1367106.0,1376830.0,"['grocery_cart', 'food', 'balls']",,,,,,,,,13.0,10.0,,,,0,21
86,120,1377578.0,1392776.0,['stroller'],,,,,,,,,,,,11.0,,0,21
87,121,1392776.0,1402840.0,no_ops,,,,,,,,,,,,,,0,21
