task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",113,1824542,1827466,w,n,9
"","","","",114,1828248,1831580,w,n,10
"","","","",115,1832872,1841032,w,n,20
"","","","",116,1845758,1845928,w,n,1
"","","","",117,1847152,1848444,w,n,4
"","","","",118,1856060,1858848,w,n,8
"","","","",119,1860208,1865920,w,n,17
"","","","",120,2135642,2137886,w,n,5
"","","","",121,2146148,2146828,w,n,3
"","","","",122,2161312,2161822,w,n,2
"","","","",123,2302582,2311592,w,n,27
"","","","",124,2318086,2321078,w,n,6
"","","","",125,2410736,2413456,w,n,7
"","","","",126,2415836,2416890,w,n,4
"","","","",127,2426240,2428926,w,n,7
"","","","",128,2431374,2431918,w,n,2
"","","","",129,2432836,2433414,w,n,2
"","","","",130,2443172,2445008,w,n,5
"","","","",131,2446164,2448068,w,n,4
"","","","",132,2451740,2452692,w,n,3
"","","","",133,2460954,2463300,w,n,5
"","","","",134,2464456,2466190,w,n,5
"","","","",135,2467074,2467380,h,n,1
"","","","",136,2473772,2477546,w,n,11
"","","","",137,2478668,2481626,w,n,8
"","","","",138,2555542,2557174,h,n,5
"","","","",139,2562240,2570128,h,n,25
"","","","",140,2572474,2577302,w,n,13
"","","","",141,2578424,2578628,w,n,1
"","","","",142,2579954,2583898,w,n,12
"","","","",143,2587026,2594064,w,n,17
"","","","",144,2596036,2598110,w,n,5
"","","","",145,2600218,2601272,w,n,4
"","","","",146,2603856,2604060,w,n,1
"","","","",147,2605998,2606508,w,n,2
"","","","",148,2609602,2609772,w,n,1
"","","","",149,2611472,2613818,w,n,7
"","","","",150,2616708,2617660,w,n,3
"","","","",151,2618816,2620652,w,n,5
"","","","",152,2621536,2629696,w,n,19
"","","","",153,2631600,2632450,w,n,2
"","","","",154,2632892,2633198,w,y,1
"","","","",155,2673420,2682090,w,n,21
"","","","",156,2686918,2691440,w,n,13
"","","","",157,2692562,2692698,w,n,1
"","","","",158,2700178,2700790,w,n,2
"","","","",159,2703204,2707828,w,n,13
"","","","",160,2709698,2713710,w,n,11
"","","","",161,2717212,2722244,w,n,16
"","","","",162,2726494,2727072,w,n,2
"","","","",163,2727718,2728194,f,n,.
"","","","",164,2740536,2744174,w,n,10
"","","","",165,2747370,2747574,w,n,1
"","","","",166,2749682,2749988,w,n,2
"","","","",167,2752606,2753456,w,n,3
"","","","",168,2754238,2754442,w,n,1
"","","","",169,2756210,2760460,w,n,12
"","","","",170,2762568,2763180,w,n,2
"","","","",171,2764608,2765050,w,n,1
"","","","",172,2765866,2767872,w,n,4
"","","","",173,2768552,2776236,w,n,23
"","","","",174,2779874,2784974,w,n,13
"","","","",175,2794902,2809284,w,n,34
"","","","",176,2810304,2810882,w,n,2
"","","","",177,2817104,2824720,w,n,21
"","","","",178,2828120,2832506,w,n,10
"","","","",179,2836178,2840360,w,n,10
"","","","",180,2841448,2845596,w,n,11
"","","","",181,2850322,2850798,w,n,2
"","","","",182,2851716,2852192,w,n,2
"","","","",183,2853450,2857224,w,n,9
"","","","",184,2861746,2861984,w,n,1
"","","","",185,2863242,2866064,w,n,7
"","","","",186,2867866,2870008,w,n,5
"","","","",187,2875652,2875924,w,n,1
"","","","",188,2878746,2883982,w,n,13
"","","","",189,2940626,2940830,h,n,1
"","","","",190,2943278,2950894,w,n,22
"","","","",191,2954260,2959190,w,n,12
"","","","",192,2960176,2960346,w,n,1
"","","","",193,2962794,2972110,w,n,23
"","","","",194,2972246,2972586,f,n,.
"","","","",195,2973062,2973402,h,n,1
"","","","",196,2974082,2975034,w,n,3
"","","","",197,2976428,2979012,w,n,8
"","","","",198,2982956,2983500,w,n,2
"","","","",199,2985574,2987512,w,n,5
"","","","",200,2988056,3005260,w,n,46
"","","","",201,3005906,3006110,w,n,1
"","","","",202,3008490,3011040,w,n,6
"","","","",203,3012026,3017296,w,n,15
"","","","",204,3018520,3031542,w,n,33
"","","","",205,3032732,3032868,w,n,1
"","","","",206,3035112,3039634,w,n,13
"","","","",207,3040654,3051670,w,n,24
"","","","",208,3052486,3059524,w,n,18
"","","","",209,3060272,3063672,w,n,9
"","","","",210,3069690,3072240,w,n,7
"","","","",211,3073362,3074994,w,n,5
"","","","",212,3075844,3076014,w,n,1
"","","","",213,3077068,3082848,w,n,15
"","","","",214,3084752,3086146,w,n,4
"","","","",215,3087982,3088424,w,n,2
"","","","",216,3089308,3093830,w,n,13
"","","","",217,3105866,3106376,w,n,2
"","","","",218,3107498,3108416,w,n,3
"","","","",219,3109198,3109368,h,n,1
"","","","",220,3110694,3113516,w,n,8
"","","","",221,3115114,3124022,w,n,23
"","","","",222,3125586,3131468,w,n,15
"","","","",223,3133066,3135004,w,n,6
"","","","",224,3135786,3145646,w,n,24
"","","","",225,3146292,3155472,w,n,25
"","","","",226,3156152,3157818,w,n,5
"","","","",227,3158634,3159042,w,n,2
"","","","",228,3160776,3162408,w,n,5
"","","","",229,3169446,3178218,w,n,23
