task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",63,1105612,1116934,w,n,28
"","","","",64,1118498,1123802,w,n,11
"","","","",65,1124924,1139204,w,n,31
"","","","",66,1142332,1155388,w,n,34
"","","","",67,1156782,1163174,w,n,14
"","","","",68,1164194,1166268,w,n,5
"","","","",69,1167220,1167832,w,n,2
"","","","",70,1168954,1173000,w,n,12
"","","","",71,1173646,1174394,w,n,1
"","","","",72,1175176,1179086,w,n,12
"","","","",73,1180242,1180412,w,n,1
"","","","",74,1184254,1185138,w,n,3
"","","","",75,1185988,1187552,w,n,2
"","","","",76,1194386,1198942,w,n,8
"","","","",77,1200370,1201050,w,n,2
"","","","",78,1203192,1204076,w,n,2
"","","","",79,1206014,1207000,w,n,3
"","","","",80,1210740,1210910,w,n,1
"","","","",81,1214650,1219138,w,n,11
"","","","",82,1221076,1225972,w,n,12
"","","","",83,1226550,1242462,w,n,37
"","","","",84,1243380,1250180,w,n,19
"","","","",85,1252594,1253342,w,n,3
"","","","",86,1257218,1261400,w,n,8
"","","","",87,1262318,1264834,w,n,6
"","","","",88,1265854,1266908,w,n,3
"","","","",89,1269220,1274524,w,n,11
"","","","",90,1280950,1284690,w,n,8
"","","","",91,1286390,1287648,w,n,3
"","","","",92,1289144,1300840,w,n,28
"","","","",93,1302200,1302982,w,n,2
"","","","",94,1304920,1309986,w,n,16
"","","","",95,1311040,1311244,w,n,1
"","","","",96,1312128,1320152,w,n,19
"","","","",97,1320662,1326476,w,n,12
"","","","",98,1327258,1331236,w,n,9
"","","","",99,1634074,1638732,w,n,15
"","","","",100,1640092,1645736,w,n,18
"","","","",101,1646654,1647878,w,n,4
"","","","",102,1650326,1650496,w,n,1
"","","","",103,1652672,1653250,w,n,2
"","","","",104,1655324,1656072,w,n,3
"","","","",105,1658826,1665796,w,n,18
"","","","",106,1667020,1674602,w,n,24
"","","","",107,1677696,1682252,w,n,12
"","","","",108,1683034,1686332,w,n,10
"","","","",109,1687658,1690514,w,n,7
"","","","",110,1748008,1750762,w,n,9
"","","","",111,1752394,1757018,w,n,15
"","","","",112,1758616,1766402,w,n,20
"","","","",113,1778948,1784422,w,n,20
"","","","",114,1785238,1791698,w,n,22
"","","","",115,1794078,1794248,w,n,1
"","","","",116,1797444,1799042,w,n,5
"","","","",117,1799756,1800130,w,n,1
"","","","",118,1801184,1807066,w,n,18
"","","","",119,1808664,1808902,w,n,1
"","","","",120,1811758,1813662,h,n,4
"","","","",121,1826582,1830254,w,n,11
"","","","",122,1833960,1837666,w,n,12
"","","","",123,1838788,1843276,w,n,13
"","","","",124,1844024,1845146,w,n,3
"","","","",125,1848648,1851266,w,n,8
"","","","",126,1852286,1854938,w,n,9
"","","","",127,1855856,1861330,w,n,17
"","","","",128,1862112,1865036,w,n,9
"","","","",129,1866260,1867042,w,n,3
"","","","",130,1868946,1870816,w,n,4
"","","","",131,1872550,1873162,w,n,2
"","","","",132,1874454,1878976,w,n,15
"","","","",133,1913656,1914370,h,n,2
"","","","",134,1916784,1922564,w,n,19
"","","","",135,1925250,1925862,w,n,2
"","","","",136,1926644,1932186,w,n,20
"","","","",137,1932968,1933444,w,n,2
"","","","",138,1935552,1947316,w,n,31
"","","","",139,1950478,1952042,w,n,4
"","","","",140,1960712,1960916,w,n,1
"","","","",141,1965812,1966118,w,n,1
"","","","",142,1973394,1973870,w,n,2
"","","","",143,2020382,2023272,w,n,10
"","","","",144,2027896,2028610,w,n,2
"","","","",145,2030004,2030922,w,n,2
"","","","",146,2032690,2033914,w,n,3
"","","","",147,2035512,2036192,w,n,2
"","","","",148,2037110,2039830,w,n,9
"","","","",149,2040986,2044012,w,n,9
"","","","",150,2044590,2047106,w,n,5
"","","","",151,2048568,2054280,w,n,15
"","","","",152,2139620,2139824,w,n,1
"","","","",153,2202894,2204798,w,n,8
"","","","",154,2205784,2213570,w,n,21
"","","","",155,2221356,2227408,w,n,20
"","","","",156,2228904,2236826,w,n,23
"","","","",157,2237608,2244442,w,n,10
"","","","",158,2244986,2274226,w,n,61
"","","","",159,2275518,2278272,w,n,7
"","","","",160,2279768,2281706,w,n,5
"","","","",161,2283236,2292042,w,n,24
"","","","",162,2294116,2297550,w,n,7
"","","","",163,2300950,2301528,w,n,2
"","","","",164,2302582,2303228,w,n,2
"","","","",165,2304418,2331108,w,n,65
"","","","",166,2332400,2333046,w,n,2
"","","","",167,2334576,2339064,w,n,6
"","","","",168,2341308,2343518,w,n,5
"","","","",169,2351134,2354160,w,n,7
"","","","",170,2355044,2355690,w,n,2
"","","","",171,2358682,2358954,w,n,1
"","","","",172,2360246,2360518,w,n,1
"","","","",173,2362252,2369018,w,n,17
"","","","",174,2370242,2370786,w,n,2
"","","","",175,2372010,2374084,w,n,5
"","","","",176,2375682,2382108,w,n,17
"","","","",177,2382890,2384964,w,n,6
"","","","",178,2385712,2388636,w,n,4
"","","","",179,2389996,2390336,w,n,1
"","","","",180,2398734,2403426,w,n,9
"","","","",181,2404242,2424064,w,n,42
"","","","",182,2425526,2426410,w,n,3
"","","","",183,2427396,2428416,w,n,3
"","","","",184,2430116,2430728,w,n,2
"","","","",185,2433652,2435148,w,n,4
"","","","",186,2436576,2446062,w,n,26
"","","","",187,2446980,2452658,w,n,12
"","","","",188,2454596,2460308,w,n,14
"","","","",189,2464660,2465374,w,n,2
"","","","",190,2469284,2469454,w,n,1
"","","","",191,2470678,2471086,w,n,2
"","","","",192,2472548,2472990,w,n,2
"","","","",193,2474350,2475574,w,n,3
"","","","",194,2477444,2477546,w,n,1
"","","","",195,2481694,2482748,w,n,4
"","","","",196,2490296,2492404,w,n,6
"","","","",197,2494546,2496246,w,n,6
"","","","",198,2497300,2497538,w,n,1
"","","","",199,2498252,2498388,w,n,1
"","","","",200,2501856,2507432,w,n,12
"","","","",201,2511172,2511376,w,n,1
"","","","",202,2512226,2512770,w,n,2
"","","","",203,2515490,2516748,w,n,3
"","","","",204,2534700,2535074,w,n,2
"","","","",205,2539188,2539324,w,n,1
"","","","",206,2543506,2545478,w,n,5
"","","","",207,2550272,2551632,w,n,4
"","","","",208,2552958,2553536,w,n,2
"","","","",209,2554352,2559282,w,n,12
"","","","",210,2560744,2562478,w,n,4
"","","","",211,2563736,2564586,w,n,3
"","","","",212,2567238,2568020,w,n,1
"","","","",213,2569176,2569414,w,n,1
"","","","",214,2570570,2589032,w,n,35
"","","","",215,2590732,2592364,w,n,3
"","","","",216,2595832,2601748,w,n,16
"","","","",217,2603176,2605794,w,n,5
"","","","",218,2606644,2607970,w,n,3
"","","","",219,2611030,2612084,w,n,3
"","","","",220,2613580,2614328,w,n,3
"","","","",221,2616640,2618204,w,n,3
"","","","",222,2618986,2620788,w,n,5
"","","","",223,2621604,2621808,w,n,1
"","","","",224,2623440,2626262,w,n,6
"","","","",225,2626806,2635782,w,n,17
"","","","",226,2636496,2652918,w,n,29
"","","","",227,2653972,2655162,w,n,2
"","","","",228,2656216,2659072,w,n,8
"","","","",229,2662132,2663016,w,n,3
"","","","",230,2664240,2664444,h,n,1
"","","","",231,2665226,2667266,w,n,6
"","","","",232,2668490,2669102,w,n,2
"","","","",233,2669850,2675698,w,n,13
"","","","",234,2679098,2680560,w,n,3
"","","","",235,2682634,2683722,w,n,3
"","","","",236,2684674,2684980,w,n,1
"","","","",237,2686578,2687122,w,n,2
"","","","",238,2689672,2701810,w,n,24
