task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",66,959752,962506,w,n,7
"","","","",67,963152,978044,w,n,39
"","","","",68,980526,986306,w,n,16
"","","","",69,988856,992358,w,n,7
"","","","",70,993174,994398,w,n,3
"","","","",71,996778,998478,w,n,5
"","","","",72,1003748,1004530,w,n,2
"","","","",73,1006366,1012214,w,n,13
"","","","",74,1014662,1026868,w,n,33
"","","","",75,1029486,1034960,w,n,14
"","","","",76,1036014,1038564,w,n,6
"","","","",77,1040740,1045840,w,n,12
"","","","",78,1046860,1050668,w,n,7
"","","","",79,1051212,1059032,w,n,22
"","","","",80,1059984,1067702,w,n,19
"","","","",81,1068484,1068756,w,n,1
"","","","",82,1069776,1070014,w,n,2
"","","","",83,1073278,1077800,w,n,11
"","","","",84,1080792,1081234,w,n,2
"","","","",85,1086164,1086606,w,n,1
"","","","",86,1088544,1088680,w,n,1
"","","","",87,1094834,1096432,w,n,3
"","","","",88,1097894,1099220,w,n,4
"","","","",89,1100512,1102008,w,n,3
"","","","",90,1106530,1107346,w,n,2
"","","","",91,1118464,1118600,w,n,1
"","","","",92,1120504,1121286,w,n,2
"","","","",93,1122408,1123054,w,n,2
"","","","",94,1125604,1128052,w,n,4
"","","","",95,1129684,1130806,w,n,3
"","","","",96,1131996,1132914,w,n,3
"","","","",97,1134546,1142366,w,n,22
"","","","",98,1146106,1150186,w,n,9
"","","","",99,1151852,1159230,w,n,19
"","","","",100,1159876,1170178,w,n,25
"","","","",101,1171436,1171606,w,n,1
"","","","",102,1186192,1188164,w,n,6
"","","","",103,1188810,1189558,w,n,3
"","","","",104,1190340,1192108,w,n,5
"","","","",105,1193672,1200812,w,n,18
"","","","",106,1202036,1217540,w,n,26
"","","","",107,1218152,1231242,w,n,31
"","","","",108,1232534,1235458,w,n,7
"","","","",109,1236478,1237328,w,n,2
"","","","",110,1239810,1242734,w,n,6
"","","","",111,1245386,1247800,w,n,4
"","","","",112,1248854,1251880,w,n,4
"","","","",113,1254668,1261060,w,n,18
"","","","",114,1267554,1276904,w,n,23
"","","","",115,1278094,1283908,w,n,10
"","","","",116,1285540,1287750,w,n,3
"","","","",117,1288940,1289110,w,n,1
"","","","",118,1291048,1295026,w,n,9
"","","","",119,1297236,1299548,w,n,4
"","","","",120,1304750,1304886,w,n,1
"","","","",121,1305804,1308014,w,n,6
"","","","",122,1309374,1313522,w,n,6
"","","","",123,1315188,1319710,w,n,10
"","","","",124,1320900,1321104,w,n,1
"","","","",125,1322872,1323654,w,n,2
"","","","",126,1326680,1335248,w,n,20
"","","","",127,1336234,1338240,w,n,6
"","","","",128,1340790,1342150,w,n,3
"","","","",129,1343680,1351602,w,n,20
"","","","",130,1352622,1354560,w,n,6
"","","","",131,1356260,1360102,w,n,8
"","","","",132,1360680,1363910,w,n,8
"","","","",133,1367310,1370200,w,n,8
"","","","",134,1371152,1372172,w,n,3
"","","","",135,1373566,1384616,w,n,17
"","","","",136,1385670,1386690,w,n,3
"","","","",137,1389036,1402840,w,n,30
"","","","",138,1406138,1409810,w,n,6
"","","","",139,1706256,1709860,w,n,9
"","","","",140,1712206,1714008,w,n,6
"","","","",141,1717952,1722066,w,n,12
"","","","",142,1725908,1726214,w,n,1
"","","","",143,1727982,1730872,w,n,7
"","","","",144,1731654,1733660,w,n,4
"","","","",145,1734952,1739236,w,n,12
"","","","",146,1739984,1747192,w,n,17
"","","","",147,1747736,1749368,w,n,5
"","","","",148,1750014,1750422,w,n,2
"","","","",149,1751000,1753176,w,n,4
"","","","",150,1753754,1759364,w,n,12
"","","","",151,1764158,1768034,w,n,12
"","","","",152,1769972,1774222,w,n,14
"","","","",153,1775412,1777214,w,n,6
"","","","",154,1781294,1782178,w,n,2
"","","","",155,1790168,1803938,w,n,32
"","","","",156,1804516,1811146,w,n,21
"","","","",157,1816076,1820632,w,n,13
"","","","",158,1821584,1831886,w,n,25
"","","","",159,1832566,1835082,w,n,4
"","","","",160,1838686,1843684,w,n,13
"","","","",161,1857012,1859562,w,n,7
"","","","",162,1861024,1866532,w,n,12
"","","","",163,1868130,1874488,w,n,22
"","","","",164,1878466,1889312,w,n,24
"","","","",165,1891284,1901314,w,n,37
"","","","",166,1901994,1902538,h,n,2
"","","","",167,1908352,1914370,w,n,17
"","","","",168,1915186,1919436,w,n,10
"","","","",169,1921204,1923312,w,n,4
"","","","",170,1924026,1925590,w,n,3
"","","","",171,1926610,1932798,w,n,21
"","","","",172,1936640,1940550,w,n,11
"","","","",173,1946840,1949220,w,n,6
"","","","",174,1950546,1952960,w,n,6
"","","","",175,1955374,1972238,w,n,32
"","","","",176,1974108,1975434,w,n,4
"","","","",177,1977372,1983492,w,n,14
"","","","",178,1984886,1989102,w,n,11
"","","","",179,1992876,1993114,w,n,1
"","","","",180,1994134,1995256,w,n,3
"","","","",181,2000662,2005116,w,n,7
"","","","",182,2006204,2008992,w,n,6
"","","","",183,2010760,2012460,w,n,5
"","","","",184,2014296,2027454,w,n,20
"","","","",185,2028406,2032112,w,n,6
"","","","",186,2033676,2038742,w,n,12
"","","","",187,2040476,2040680,h,n,1
"","","","",188,2056864,2058326,w,n,7
"","","","",189,2059822,2071926,w,n,20
"","","","",190,2073116,2073422,w,n,1
"","","","",191,2075122,2081854,w,n,10
"","","","",192,2083792,2084540,w,n,2
"","","","",193,2088450,2091748,w,n,9
"","","","",194,2096508,2096678,w,n,1
"","","","",195,2097936,2098242,w,n,1
"","","","",196,2102560,2103614,w,n,3
"","","","",197,2105348,2110176,w,n,10
"","","","",198,2111400,2114120,w,n,8
"","","","",199,2117588,2117826,w,n,1
"","","","",200,2119186,2119356,w,n,1
"","","","",201,2120410,2120546,w,n,1
"","","","",202,2135846,2141660,w,n,17
"","","","",203,2143428,2150296,w,n,13
"","","","",204,2152506,2152880,w,n,1
"","","","",205,2155702,2156042,w,n,1
"","","","",206,2158388,2164780,w,n,11
"","","","",207,2166174,2171104,w,n,9
"","","","",208,2171682,2172600,w,n,3
"","","","",209,2173246,2181576,w,n,18
"","","","",210,2184126,2185826,w,n,3
"","","","",211,2186608,2190722,w,n,8
"","","","",212,2194768,2196332,w,n,2
"","","","",213,2199834,2209456,w,n,21
"","","","",214,2212856,2214420,w,n,3
"","","","",215,2216120,2219894,w,n,11
"","","","",216,2222274,2223464,w,n,2
"","","","",217,2224858,2226728,w,n,3
"","","","",218,2229754,2234378,w,n,14
"","","","",219,2235330,2241348,w,n,16
"","","","",220,2242198,2244374,w,n,7
"","","","",221,2248726,2248964,w,n,1
"","","","",222,2250868,2251242,w,n,2
"","","","",223,2259232,2259844,w,n,2
"","","","",224,2262564,2264706,w,n,7
"","","","",225,2266032,2266474,w,n,1
"","","","",226,2267936,2272050,w,n,12
"","","","",227,2273546,2274498,w,n,3
"","","","",228,2277490,2282250,w,n,9
"","","","",229,2283508,2295782,w,n,23
"","","","",230,2296530,2300780,w,n,8
"","","","",231,2303942,2309688,w,n,11
"","","","",232,2314686,2319242,w,n,9
"","","","",233,2321996,2327626,w,n,12
"","","","",234,2406452,2410260,w,n,5
"","","","",235,2412368,2413864,w,n,4
"","","","",236,2416074,2420970,w,n,8
"","","","",237,2423214,2436338,w,n,39
"","","","",238,2437902,2442016,w,n,12
"","","","",239,2443784,2448952,w,n,15
"","","","",240,2450108,2455548,w,n,14
"","","","",241,2459424,2459628,w,n,1
"","","","",242,2461124,2470406,w,n,20
"","","","",243,2471596,2477444,w,n,12
"","","","",244,2479246,2482850,w,n,9
"","","","",245,2487882,2493730,w,n,10
"","","","",246,2496484,2501108,w,n,9
"","","","",247,2503726,2504712,w,n,2
"","","","",248,2516136,2517156,w,n,3
"","","","",249,2518278,2518958,w,n,2
"","","","",250,2522902,2523378,w,n,2
"","","","",251,2527662,2528512,w,n,2
"","","","",252,2530144,2530348,w,n,1
"","","","",253,2532456,2535822,w,n,5
"","","","",254,2537420,2539528,w,n,4
"","","","",255,2540514,2542588,w,n,4
"","","","",256,2544560,2545784,w,n,1
"","","","",257,2546906,2552006,w,n,10
"","","","",258,2554182,2554352,w,n,1
"","","","",259,2555338,2556834,w,n,3
"","","","",260,2556868,2557888,f,n,.
"","","","",261,2560948,2572134,w,n,15
"","","","",262,2575670,2575840,w,n,1
"","","","",263,2583354,2587366,w,n,11
"","","","",264,2588522,2590392,w,n,6
"","","","",265,2593078,2593724,w,n,2
"","","","",266,2597124,2599028,w,n,6
"","","","",267,2600490,2603278,w,n,7
"","","","",268,2604400,2607902,w,n,12
"","","","",269,2609126,2614702,w,n,16
"","","","",270,2615756,2616470,w,n,2
"","","","",271,2617694,2619156,w,n,3
"","","","",272,2620244,2622930,w,n,8
"","","","",273,2623610,2625310,w,n,4
"","","","",274,2627928,2635612,w,n,18
"","","","",275,2637176,2638910,w,n,4
"","","","",276,2640440,2642208,w,n,4
"","","","",277,2643432,2648022,w,n,11
"","","","",278,2650640,2652102,w,n,5
"","","","",279,2653088,2658494,w,n,12
"","","","",280,2662778,2669408,w,n,21
"","","","",281,2670020,2676378,w,n,21
"","","","",282,2677364,2690386,w,n,41
"","","","",283,2692868,2706434,w,n,43
"","","","",284,2708610,2721088,w,n,40
"","","","",285,2721938,2742814,w,n,51
"","","","",286,2743562,2756380,w,n,37
"","","","",287,2769810,2777902,w,n,14
"","","","",288,2778582,2779432,w,n,2
"","","","",289,2782424,2785348,w,n,4
"","","","",290,2786708,2787660,w,n,2
"","","","",291,2790006,2794018,w,n,11
"","","","",292,2797656,2798404,w,n,3
"","","","",293,2799900,2800070,w,n,1
"","","","",294,2807958,2809692,w,n,4
"","","","",295,2810576,2813126,w,n,8
"","","","",296,2814690,2817920,w,n,6
"","","","",297,2820368,2822340,w,n,6
"","","","",298,2823258,2835158,w,n,29
"","","","",299,2837674,2839374,w,n,4
"","","","",300,2840870,2843216,w,n,5
"","","","",301,2845324,2849064,w,n,11
"","","","",302,2852906,2856986,w,n,10
"","","","",303,2862460,2862664,w,n,1
"","","","",304,2863684,2870858,w,n,18
"","","","",305,2871708,2877318,w,n,11
"","","","",306,2879358,2880820,w,n,3
"","","","",307,2884356,2892550,w,n,15
