task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",59,1001708,1006774,w,n,8
"","","","",60,1008406,1008576,w,n,1
"","","","",61,1009800,1017450,w,n,15
"","","","",62,1019592,1022822,w,n,7
"","","","",63,1024998,1030268,w,n,12
"","","","",64,1031764,1033668,w,n,4
"","","","",65,1035436,1041862,w,n,12
"","","","",66,1043868,1053762,w,n,20
"","","","",67,1055666,1061548,w,n,10
"","","","",68,1063452,1068722,w,n,12
"","","","",69,1068756,1069878,f,n,.
"","","","",70,1072156,1076746,w,n,10
"","","","",71,1077562,1080452,w,n,8
"","","","",72,1087796,1098064,w,n,22
"","","","",73,1101056,1106292,w,n,14
"","","","",74,1110746,1117138,w,n,16
"","","","",75,1121626,1127032,w,n,15
"","","","",76,1131316,1137164,w,n,17
"","","","",77,1141074,1147058,w,n,18
"","","","",78,1150866,1158550,w,n,19
"","","","",79,1163242,1167764,w,n,13
"","","","",80,1169158,1171028,w,n,6
"","","","",81,1172796,1173000,w,n,1
"","","","",82,1175380,1176638,w,n,4
"","","","",83,1177998,1188708,w,n,28
"","","","",84,1190272,1191700,w,n,3
"","","","",85,1194964,1203056,w,n,21
"","","","",86,1206898,1213290,w,n,17
"","","","",87,1215262,1218424,w,n,6
"","","","",88,1219954,1233078,w,n,28
"","","","",89,1239640,1245148,w,n,18
"","","","",90,1248786,1256844,w,n,20
"","","","",91,1258748,1262998,w,n,9
"","","","",92,1264426,1269968,w,n,12
"","","","",93,1271634,1277516,w,n,12
"","","","",94,1284214,1295740,w,n,27
"","","","",95,1298018,1302370,w,n,10
"","","","",96,1303390,1306450,w,n,5
"","","","",97,1307232,1312672,w,n,12
"","","","",98,1314508,1317704,w,n,7
"","","","",99,1318214,1318350,w,n,1
"","","","",100,1323960,1327496,w,n,9
"","","","",101,1329332,1339158,w,n,26
"","","","",102,1340110,1342150,w,n,6
"","","","",103,1343714,1346060,w,n,6
"","","","",104,1347760,1371492,w,n,54
"","","","",105,1372410,1378020,w,n,16
"","","","",106,1379006,1380910,w,n,6
"","","","",107,1382066,1382304,w,n,1
"","","","",108,1383324,1390770,w,n,16
"","","","",109,1391960,1402908,w,n,26
"","","","",110,1404574,1404812,w,n,1
"","","","",111,1405832,1407056,w,n,4
"","","","",112,1408382,1408620,w,n,1
"","","","",113,1410048,1418888,w,n,21
"","","","",114,1421982,1422492,w,n,2
"","","","",115,1423206,1424090,w,n,2
"","","","",116,1426946,1429292,w,n,4
"","","","",117,1430414,1436534,w,n,16
"","","","",118,1437044,1447788,w,n,19
"","","","",119,1448774,1449284,w,n,2
"","","","",120,1451188,1453024,w,n,4
"","","","",121,1457002,1459416,w,n,5
"","","","",122,1463768,1477368,w,n,26
"","","","",123,1478218,1478524,w,n,1
"","","","",124,1479680,1480530,w,n,2
"","","","",125,1481346,1496714,w,n,28
"","","","",126,1497326,1503752,w,n,14
"","","","",127,1505554,1515686,w,n,23
"","","","",128,1518508,1523336,w,n,13
"","","","",129,1524492,1525138,w,n,2
"","","","",130,1526362,1527042,w,n,2
"","","","",131,1528776,1550876,w,n,43
"","","","",132,1551556,1564374,w,n,30
"","","","",133,1901042,1903592,w,n,6
"","","","",134,1909236,1911990,w,n,6
"","","","",135,2431782,2444090,w,n,24
"","","","",136,2447966,2450720,w,n,5
"","","","",137,2453848,2458710,w,n,14
"","","","",138,2462484,2466258,w,n,9
"","","","",139,2467074,2473840,w,n,17
"","","","",140,2473874,2475302,f,n,.
"","","","",141,2476356,2479926,w,n,11
"","","","",142,2481558,2484040,w,n,5
"","","","",143,2485298,2495260,w,n,23
"","","","",144,2496450,2504508,w,n,22
"","","","",145,2506106,2511716,w,n,15
"","","","",146,2516816,2518142,w,n,4
"","","","",147,2520352,2525758,w,n,15
"","","","",148,2527084,2548470,w,n,53
"","","","",149,2550034,2566150,w,n,42
"","","","",150,2567170,2582708,w,n,35
"","","","",151,2585870,2589372,w,n,8
"","","","",152,2590052,2593044,w,n,8
"","","","",153,2594880,2596138,w,n,4
"","","","",154,2597974,2601102,w,n,6
"","","","",155,2602088,2604026,w,n,5
"","","","",156,2608344,2620754,w,n,29
"","","","",157,2622624,2625888,w,n,8
"","","","",158,2627418,2628030,w,n,2
"","","","",159,2628540,2632654,w,n,10
"","","","",160,2633912,2636802,w,n,8
"","","","",161,2637414,2638298,w,n,2
"","","","",162,2639488,2640168,w,n,2
"","","","",163,2642480,2658562,w,n,39
"","","","",164,2659752,2659990,w,n,1
"","","","",165,2661928,2664172,w,n,6
"","","","",166,2664750,2665906,w,n,3
"","","","",167,2667436,2686170,w,n,49
"","","","",168,2691610,2692698,w,n,3
"","","","",169,2695350,2696846,w,n,4
"","","","",170,2699090,2707726,w,n,24
"","","","",171,2710004,2710208,w,n,1
"","","","",172,2712146,2720714,w,n,23
"","","","",173,2725712,2725848,w,n,1
"","","","",174,2732750,2733430,w,n,2
"","","","",175,2734484,2741862,w,n,15
"","","","",176,2742712,2745976,w,n,9
"","","","",177,2747064,2766818,w,n,50
"","","","",178,2768042,2768314,w,n,1
"","","","",179,2769504,2783920,w,n,38
"","","","",180,2785450,2790890,w,n,12
"","","","",181,2792896,2793882,w,n,3
"","","","",182,2794766,2813636,w,n,47
"","","","",183,2815982,2833764,w,n,44
"","","","",184,2834954,2836008,w,n,3
"","","","",185,2837470,2851478,w,n,33
"","","","",186,2852566,2867696,w,n,36
"","","","",187,2871436,2871980,w,n,2
"","","","",188,2875482,2879018,w,n,8
"","","","",189,2880106,2882350,w,n,6
"","","","",190,2883540,2885478,w,n,4
"","","","",191,2886634,2888266,w,n,3
"","","","",192,2889422,2897582,w,n,23
"","","","",193,2899010,2904382,w,n,14
"","","","",194,2904994,2906456,w,n,3
