task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",63,889780,902870,w,n,27
"","","","",64,904808,906100,w,n,2
"","","","",65,911778,915382,w,n,3
"","","","",66,917388,917660,w,n,1
"","","","",67,922726,923134,w,n,1
"","","","",68,941630,944044,w,n,3
"","","","",69,946152,950062,w,n,3
"","","","",70,953020,953224,w,n,1
"","","","",71,961010,964308,w,n,2
"","","","",72,974814,981988,w,n,14
"","","","",73,983552,987972,w,n,10
"","","","",74,989502,989706,w,n,2
"","","","",75,994364,994636,w,n,1
"","","","",76,1006842,1006978,w,n,1
"","","","",77,1010446,1011296,w,n,2
"","","","",78,1021904,1030608,w,n,11
"","","","",79,1033022,1036490,w,n,3
"","","","",80,1038836,1039414,w,n,1
"","","","",81,1040910,1041318,w,n,1
"","","","",82,1050022,1050634,w,n,2
"","","","",83,1052300,1055224,w,n,1
"","","","",84,1060630,1061242,w,n,1
"","","","",85,1062432,1062874,w,n,1
"","","","",86,1065866,1069742,w,n,2
"","","","",87,1072632,1089734,w,n,14
"","","","",88,1100648,1100954,w,n,1
"","","","",89,1103980,1104116,w,n,1
"","","","",90,1108468,1115030,w,n,6
"","","","",91,1124244,1124516,w,n,1
"","","","",92,1128290,1131112,w,n,2
"","","","",93,1137776,1142332,w,n,6
"","","","",94,1145970,1147262,w,n,4
"","","","",95,1148554,1162256,w,n,10
"","","","",96,1164568,1167152,w,n,3
"","","","",97,1171096,1175652,w,n,8
"","","","",98,1177386,1183880,w,n,10
"","","","",99,1187416,1191326,w,n,11
"","","","",100,1195610,1196018,w,n,1
"","","","",101,1199350,1206252,w,n,15
"","","","",102,1213222,1221586,w,n,20
"","","","",103,1223388,1223694,w,n,2
"","","","",104,1243414,1246270,w,n,4
"","","","",105,1299412,1300126,w,n,2
"","","","",106,1301928,1303832,w,n,4
"","","","",107,1604018,1604562,w,n,2
"","","","",108,1608608,1610784,w,n,4
"","","","",109,1616088,1621596,w,n,15
"","","","",110,1624758,1646518,w,n,52
"","","","",111,1650224,1658860,w,n,23
"","","","",112,1664198,1664436,w,n,1
"","","","",113,1666374,1666986,w,n,2
"","","","",114,1668754,1669842,w,n,3
"","","","",115,1671270,1671814,w,n,2
"","","","",116,1674602,1674908,w,n,1
"","","","",117,1710030,1718802,w,n,23
"","","","",118,1720570,1725160,w,n,9
"","","","",119,1732198,1733082,w,n,1
"","","","",120,1736278,1750932,w,n,32
"","","","",121,1760112,1760282,w,n,1
"","","","",122,1762696,1775752,w,n,34
"","","","",123,1778302,1780886,w,n,6
"","","","",124,1783572,1787550,w,n,8
"","","","",125,1789590,1794894,w,n,10
"","","","",126,1797886,1800878,w,n,6
"","","","",127,1803564,1803768,w,n,1
"","","","",128,1805162,1806148,w,n,3
"","","","",129,1808460,1815022,w,n,13
"","","","",130,1821142,1821686,w,n,2
"","","","",131,1822774,1822876,w,n,1
"","","","",132,1824916,1833348,w,n,19
"","","","",133,1834912,1851946,w,n,39
"","","","",134,1854326,1857522,w,n,8
"","","","",135,1867688,1869660,w,n,6
"","","","",136,1872822,1875270,w,n,5
"","","","",137,1877208,1877752,w,n,2
"","","","",138,1880608,1887476,w,n,13
"","","","",139,1889312,1890672,w,n,3
"","","","",140,1892916,1894140,w,n,4
"","","","",141,1895262,1896894,w,n,5
"","","","",142,1899308,1901110,w,n,5
"","","","",143,1904884,1909644,w,n,14
"","","","",144,1912262,1913180,w,n,2
"","","","",145,1920660,1920966,w,n,1
"","","","",146,1922530,1924298,w,n,6
"","","","",147,1934022,1936776,w,n,7
"","","","",148,1939224,1943100,w,n,6
"","","","",149,1944902,1945276,w,n,1
"","","","",150,1947146,1957856,w,n,23
"","","","",151,1960236,1960882,w,n,2
"","","","",152,1962208,1963976,w,n,5
"","","","",153,1971354,1974482,w,n,6
"","","","",154,1978290,1982574,w,n,12
"","","","",155,1984784,1988456,w,n,8
"","","","",156,1990496,1992740,w,n,6
"","","","",157,1993998,1998350,w,n,9
"","","","",158,2000832,2008176,w,n,16
"","","","",159,2011372,2019396,w,n,21
"","","","",160,2020960,2024088,w,n,6
"","","","",161,2025142,2029256,w,n,10
"","","","",162,2039422,2039626,w,n,1
"","","","",163,2042040,2042210,w,n,1
"","","","",164,2043944,2044114,w,n,1
"","","","",165,2049384,2058224,w,n,21
"","","","",166,2060740,2061794,w,n,3
"","","","",167,2064038,2070464,w,n,14
"","","","",168,2076448,2081820,w,n,13
"","","","",169,2083010,2084948,w,n,4
"","","","",170,2193170,2200344,w,n,13
"","","","",171,2211020,2211802,w,n,2
"","","","",172,2230162,2230978,w,n,2
"","","","",173,2240634,2241280,w,n,2
"","","","",174,2243422,2243524,w,n,1
"","","","",175,2376362,2379490,w,n,8
"","","","",176,2380680,2388432,w,n,19
"","","","",177,2391764,2392376,w,n,2
"","","","",178,2393328,2394008,w,n,2
"","","","",179,2426750,2427124,h,n,1
"","","","",180,2515082,2517394,h,n,3
"","","","",181,2638740,2648090,w,n,20
"","","","",182,2652850,2658222,w,n,14
"","","","",183,2664274,2672298,w,n,22
"","","","",184,2673590,2676582,w,n,8
