task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",124,1223456,1224102,w,n,2
"","","","",125,1569304,1572160,w,n,11
"","","","",126,1576784,1578756,w,n,6
"","","","",127,1579946,1580728,w,n,3
"","","","",128,1586236,1590758,w,n,17
"","","","",129,1592322,1592968,w,n,2
"","","","",130,1595042,1599326,w,n,7
"","","","",131,1602930,1603474,h,n,2
"","","","",132,1606840,1607350,h,n,2
"","","","",133,1619930,1620542,w,n,2
"","","","",134,1625642,1625710,w,n,1
"","","","",135,1626662,1628022,w,n,4
"","","","",136,1629348,1629518,w,n,1
"","","","",137,1633224,1637916,w,n,13
"","","","",138,1639514,1642098,w,n,10
"","","","",139,1643560,1647470,w,n,12
"","","","",140,1648252,1648932,w,n,3
"","","","",141,1649714,1649850,w,n,1
"","","","",142,1650904,1651040,w,n,1
"","","","",143,1652604,1652978,w,n,2
"","","","",144,1654678,1655664,w,n,4
"","","","",145,1657568,1661546,w,n,8
"","","","",146,1662158,1662328,w,n,1
"","","","",147,1663314,1669400,w,n,15
"","","","",148,1672664,1673310,w,n,3
"","","","",149,1676982,1678682,w,n,6
"","","","",150,1679736,1686230,w,n,14
"","","","",151,1689834,1689970,h,n,1
"","","","",152,1691636,1691976,w,n,2
"","","","",153,1693506,1695546,h,n,3
"","","","",154,1697008,1699490,h,n,4
"","","","",155,1702788,1704386,w,n,6
"","","","",156,1704420,1705236,f,n,.
"","","","",157,1705848,1706188,h,n,1
"","","","",158,1708840,1709418,h,n,2
"","","","",159,1710778,1711050,h,n,1
"","","","",160,1712784,1714620,w,n,4
"","","","",161,1720502,1722644,h,n,4
"","","","",162,1724684,1725058,h,n,1
"","","","",163,1734952,1735394,k,n,2
"","","","",164,1739304,1739542,w,n,1
"","","","",165,1740698,1740970,w,n,1
"","","","",166,1742024,1742160,w,n,1
"","","","",167,1744506,1748178,w,n,10
"","","","",168,1749402,1749572,w,n,1
"","","","",169,1753822,1756950,h,n,7
"","","","",170,1759670,1761540,w,n,7
"","","","",171,1772420,1775854,w,n,9
"","","","",172,1782552,1783708,h,n,2
"","","","",173,1786258,1786530,w,n,1
"","","","",174,1786666,1787312,f,n,.
"","","","",175,1789624,1789930,h,n,1
"","","","",176,1791188,1793840,h,n,5
"","","","",177,1794112,1795472,w,n,6
"","","","",178,1798464,1805230,w,n,17
"","","","",179,1806930,1808222,w,n,4
"","","","",180,1808732,1812914,w,n,11
"","","","",181,1814478,1816688,w,n,6
"","","","",182,1817538,1818864,w,n,5
"","","","",183,1821822,1823692,w,n,4
"","","","",184,1827160,1828180,w,n,2
"","","","",185,1829200,1830118,w,n,4
"","","","",186,1831274,1833620,w,n,4
"","","","",187,1838006,1841304,w,n,10
"","","","",188,1844126,1847186,w,n,9
"","","","",189,1850042,1850790,w,n,3
"","","","",190,1852524,1852762,w,n,1
"","","","",191,1859902,1861942,w,n,5
"","","","",192,1865104,1865308,w,n,1
"","","","",193,1869286,1869694,w,n,2
"","","","",194,1869728,1870068,f,n,.
"","","","",195,1872448,1872924,h,n,2
"","","","",196,1893562,1893868,w,n,1
"","","","",197,1895228,1908658,w,n,36
"","","","",198,1909372,1913962,w,n,13
"","","","",199,1916036,1917600,w,n,4
"","","","",200,1920626,1924162,w,n,8
"","","","",201,1924876,1925216,w,n,1
"","","","",202,1926984,1927358,w,n,2
"","","","",203,1928650,1929908,h,n,4
"","","","",204,1931200,1932696,w,n,5
"","","","",205,1934464,1934600,w,n,1
"","","","",206,1944800,1946024,w,n,5
"","","","",207,1947860,1949152,h,n,3
"","","","",208,1951056,1954184,w,n,11
"","","","",209,1955408,1956530,w,n,4
"","","","",210,1958672,1962344,w,n,9
"","","","",211,1963024,1968192,w,n,13
"","","","",212,1971456,1974346,h,n,5
"","","","",213,1974890,1975706,h,n,3
"","","","",214,1977610,1977916,w,n,2
"","","","",215,1979242,1980976,w,n,7
"","","","",216,1982438,1983492,w,n,4
"","","","",217,1984342,1986110,w,n,4
"","","","",218,1986892,1991890,w,n,13
"","","","",219,1991924,1992502,f,n,.
"","","","",220,1992740,1993794,h,n,3
"","","","",221,1999132,1999506,h,n,1
"","","","",222,2005694,2006442,h,n,2
"","","","",223,2008584,2010012,w,n,3
"","","","",224,2015690,2015894,w,n,1
"","","","",225,2019838,2020756,h,n,4
"","","","",226,2022354,2023918,w,n,5
"","","","",227,2025312,2027488,w,n,8
"","","","",228,2028814,2029902,w,n,4
"","","","",229,2032962,2036634,w,n,11
"","","","",230,2191300,2200378,w,n,23
"","","","",231,2204934,2205104,w,n,1
"","","","",232,2207892,2208702,w,n,1
"","","","",233,2209966,2210238,w,n,1
"","","","",234,2212890,2225130,w,n,33
"","","","",235,2227544,2230094,w,n,7
"","","","",236,2232372,2233188,w,n,2
"","","","",237,2233936,2238186,w,n,7
"","","","",238,2239206,2239546,w,n,1
"","","","",239,2240464,2253622,w,n,27
"","","","",240,2254880,2256036,w,n,4
"","","","",241,2256716,2263686,w,n,18
"","","","",242,2266984,2270656,w,n,10
"","","","",243,2274770,2275790,w,n,4
"","","","",244,2277830,2291702,w,n,40
"","","","",245,2294558,2295068,w,n,2
"","","","",246,2296394,2296564,w,n,1
"","","","",247,2299080,2299964,w,n,4
"","","","",248,2302480,2303024,w,n,2
"","","","",249,2303908,2313666,w,n,26
"","","","",250,2315094,2323492,w,n,21
"","","","",251,2324614,2327028,w,n,8
"","","","",252,2327674,2339268,w,n,29
"","","","",253,2340220,2343518,w,n,10
"","","","",254,2344674,2346034,w,n,3
"","","","",255,2347258,2351168,w,n,12
"","","","",256,2352018,2357050,w,n,14
"","","","",257,2357866,2361810,w,n,10
"","","","",258,2362626,2363442,w,n,4
"","","","",259,2364224,2372554,w,n,25
"","","","",260,2373438,2374832,w,n,4
"","","","",261,2375920,2380816,w,n,11
"","","","",262,2381972,2382448,w,n,2
"","","","",263,2383366,2390676,w,n,24
"","","","",264,2392002,2392172,w,n,1
"","","","",265,2393022,2402100,w,n,29
"","","","",266,2404174,2404412,w,n,1
"","","","",267,2408186,2419372,w,n,33
"","","","",268,2419406,2420222,f,n,.
"","","","",269,2420902,2421684,h,n,2
"","","","",270,2423826,2424234,w,n,2
"","","","",271,2425764,2427940,w,n,6
"","","","",272,2428858,2429436,w,n,2
"","","","",273,2430286,2431476,w,n,3
"","","","",274,2432700,2434400,w,n,5
"","","","",275,2445518,2446980,w,n,4
"","","","",276,2447898,2458030,w,n,24
"","","","",277,2459016,2459832,h,n,1
"","","","",278,2463062,2473126,w,n,31
"","","","",279,2474078,2474554,w,n,2
"","","","",280,2475540,2481388,w,n,20
"","","","",281,2486556,2487814,h,n,5
"","","","",282,2494886,2495158,w,n,1
"","","","",283,2498864,2502808,h,n,12
"","","","",284,2508996,2514470,w,n,12
"","","","",285,2515864,2520998,w,n,15
"","","","",286,2525758,2526336,w,n,2
"","","","",287,2529498,2555304,w,n,63
"","","","",288,2557174,2561934,w,n,10
"","","","",289,2562580,2568768,w,n,16
"","","","",290,2577948,2581212,w,n,10
"","","","",291,2593826,2595492,w,n,4
"","","","",292,2596784,2599368,w,n,8
"","","","",293,2602564,2603584,w,n,4
"","","","",294,2604876,2607222,w,n,5
"","","","",295,2609466,2612832,w,n,10
"","","","",296,2613478,2613682,w,n,1
"","","","",297,2614974,2624834,w,n,25
"","","","",298,2626806,2632926,w,n,20
"","","","",299,2633810,2634252,w,n,2
"","","","",300,2636768,2645098,w,n,23
"","","","",301,2646628,2657406,w,n,27
"","","","",302,2658222,2663492,w,n,21
"","","","",303,2676378,2686476,w,n,25
