task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",120,2416822,2416992,w,n,1
"","","","",121,2430728,2438412,w,n,20
"","","","",122,2442458,2446470,w,n,9
"","","","",123,2447898,2448816,w,n,3
"","","","",124,2451910,2452828,w,n,3
"","","","",125,2454154,2455854,w,n,4
"","","","",126,2457656,2458982,w,n,4
"","","","",127,2460444,2462042,w,n,5
"","","","",128,2463164,2464116,w,n,3
"","","","",129,2465238,2466190,w,n,3
"","","","",130,2467176,2468264,w,n,3
"","","","",131,2469794,2470848,w,n,3
"","","","",132,2472480,2473840,w,n,4
"","","","",133,2475302,2477036,w,n,4
"","","","",134,2477682,2477988,w,n,1
"","","","",135,2479518,2480912,w,n,4
"","","","",136,2481694,2481966,w,n,1
"","","","",137,2483054,2483666,w,n,2
"","","","",138,2485468,2487712,w,n,5
"","","","",139,2488324,2491792,w,n,10
"","","","",140,2492574,2508758,w,n,38
"","","","",141,2509642,2517598,w,n,12
"","","","",142,2519128,2523310,w,n,9
"","","","",143,2524228,2528240,w,n,8
"","","","",144,2529906,2530552,w,n,2
"","","","",145,2531538,2543982,w,n,17
"","","","",146,2544934,2555134,w,n,23
"","","","",147,2557310,2567714,w,n,22
"","","","",148,2570400,2572236,w,n,5
"","","","",149,2578050,2578560,w,n,2
"","","","",150,2580056,2590664,w,n,14
"","","","",151,2591990,2592160,w,n,1
"","","","",152,2593928,2594778,w,n,2
"","","","",153,2600286,2607290,w,n,13
"","","","",154,2610078,2611846,w,n,5
"","","","",155,2612696,2612934,w,n,1
"","","","",156,2614736,2618714,w,n,10
"","","","",157,2623372,2625582,w,n,5
"","","","",158,2630512,2630988,w,n,2
"","","","",159,2632484,2639726,w,n,19
"","","","",160,2643398,2643534,w,n,1
"","","","",161,2648906,2651456,w,n,6
"","","","",162,2653802,2654040,w,n,1
"","","","",163,2658392,2658936,w,n,2
"","","","",164,2664614,2665362,w,n,2
"","","","",165,2666416,2666620,w,n,1
"","","","",166,2668966,2669170,w,n,1
"","","","",167,2671618,2671754,w,n,1
"","","","",168,2677228,2680458,w,n,9
"","","","",169,2681376,2683110,w,n,5
"","","","",170,2684164,2686374,w,n,6
"","","","",171,2691270,2693004,w,n,4
"","","","",172,2695044,2696472,w,n,4
"","","","",173,2698240,2700314,w,n,5
"","","","",174,2701164,2709766,w,n,20
"","","","",175,2710480,2732682,w,n,54
"","","","",176,2733702,2736014,w,n,6
"","","","",177,2736932,2743256,w,n,16
"","","","",178,2751892,2754816,w,n,10
"","","","",179,2756176,2760086,w,n,11
"","","","",180,2763962,2766784,w,n,8
"","","","",181,2771476,2789938,w,n,46
"","","","",182,2791740,2797758,w,n,22
"","","","",183,2799118,2805374,w,n,22
"","","","",184,2808298,2815438,w,n,24
"","","","",185,2816560,2822748,w,n,22
