task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",117,2016404,2021980,w,n,17
"","","","",118,2023340,2033982,w,n,31
"","","","",119,2034730,2036294,w,n,5
"","","","",120,2036906,2039252,w,n,8
"","","","",121,2045746,2051016,w,n,12
"","","","",122,2068186,2086104,w,n,35
"","","","",123,2089640,2092088,w,n,4
"","","","",124,2093414,2099942,w,n,19
"","","","",125,2100758,2100962,w,n,1
"","","","",126,2102322,2108068,w,n,22
"","","","",127,2109156,2112590,w,n,13
"","","","",128,2113440,2121634,w,n,21
"","","","",129,2125918,2129080,w,n,7
"","","","",130,2130644,2132378,w,n,4
"","","","",131,2133364,2136900,w,n,10
"","","","",132,2138566,2139246,w,n,2
"","","","",133,2141388,2141558,w,n,1
"","","","",134,2142510,2145230,w,n,8
"","","","",135,2241756,2246210,w,n,18
"","","","",136,2247230,2261068,w,n,42
"","","","",137,2288506,2289458,h,n,2
"","","","",138,2292926,2293266,h,n,1
"","","","",139,2323934,2325124,h,n,2
"","","","",140,2331992,2332876,h,n,2
"","","","",141,2357594,2361674,w,n,12
"","","","",142,2364156,2366944,w,n,11
"","","","",143,2367998,2377756,w,n,28
"","","","",144,2383196,2386086,w,n,8
"","","","",145,2391356,2396898,w,n,15
"","","","",146,2398054,2398836,w,n,2
"","","","",147,2400094,2400570,w,n,2
"","","","",148,2401454,2404990,w,n,11
"","","","",149,2434944,2439092,w,n,12
"","","","",150,2440724,2444396,w,n,11
"","","","",151,2445586,2450652,w,n,15
"","","","",152,2451842,2452454,w,n,2
"","","","",153,2453916,2456330,w,n,6
"","","","",154,2456874,2457962,h,n,3
"","","","",155,2470984,2473160,h,n,3
"","","","",156,2488834,2490330,w,n,5
"","","","",157,2494546,2496212,w,n,4
"","","","",158,2500020,2501618,w,n,6
"","","","",159,2502740,2508588,w,n,14
"","","","",160,2509642,2515592,w,n,16
"","","","",161,2517802,2519230,w,n,4
"","","","",162,2521678,2521848,w,n,1
"","","","",163,2523922,2525792,w,n,5
"","","","",164,2533850,2536434,w,n,7
"","","","",165,2537012,2539494,w,n,5
"","","","",166,2540242,2540786,w,n,2
"","","","",167,2545852,2549150,w,n,8
"","","","",168,2564518,2564688,h,n,1
"","","","",169,2565198,2566218,h,n,1
"","","","",170,2574242,2574378,w,n,1
"","","","",171,2576214,2578458,w,n,6
"","","","",172,2581348,2582470,w,n,4
"","","","",173,2591004,2592500,w,n,4
"","","","",174,2594506,2596682,w,n,6
"","","","",175,2598110,2599266,w,n,3
"","","","",176,2603142,2603754,w,n,2
"","","","",177,2605624,2608718,w,n,10
"","","","",178,2609636,2611064,w,n,4
"","","","",179,2611914,2615858,w,n,11
"","","","",180,2631600,2633028,w,n,4
"","","","",181,2633844,2634864,w,n,3
"","","","",182,2637142,2638910,w,n,4
"","","","",183,2639488,2641324,w,n,6
"","","","",184,2644894,2646934,w,n,7
"","","","",185,2652578,2654924,w,n,7
"","","","",186,2663424,2663526,w,n,1
"","","","",187,2664546,2664648,w,n,1
