task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",131,1629722,1637134,w,n,20
"","","","",132,1638800,1639140,f,n,.
"","","","",133,1651414,1660968,w,n,26
"","","","",134,1662532,1663382,w,n,2
"","","","",135,1672222,1683714,w,n,26
"","","","",136,1684496,1687862,w,n,9
"","","","",137,1691228,1691738,w,n,1
"","","","",138,1694662,1718632,w,n,56
"","","","",139,1719278,1731144,w,n,26
"","","","",140,1731994,1742568,w,n,30
"","","","",141,1744710,1753278,w,n,25
"","","","",142,1755216,1783742,w,n,79
"","","","",143,1783912,1795438,w,n,35
"","","","",144,1797206,1799008,w,n,7
"","","","",145,1799144,1799382,f,n,.
"","","","",146,1810262,1829710,w,n,58
"","","","",147,1833518,1835286,w,n,4
"","","","",148,2220676,2232916,w,n,23
"","","","",149,2233256,2233324,w,n,1
"","","","",150,2235874,2235976,w,n,1
"","","","",151,2259504,2261170,w,n,5
"","","","",152,2262666,2263006,w,n,2
"","","","",153,2267120,2267460,w,n,1
"","","","",154,2267698,2267868,w,n,1
"","","","",155,2277932,2278476,w,n,2
"","","","",156,2291328,2291498,w,n,1
"","","","",157,2296258,2296666,w,n,1
"","","","",158,2298672,2301528,w,n,8
"","","","",159,2308872,2309110,k,n,1
"","","","",160,2311966,2312442,k,n,2
"","","","",161,2319106,2319242,w,n,1
"","","","",162,2321656,2322744,w,n,3
"","","","",163,2325022,2325226,w,n,1
"","","","",164,2326246,2327300,w,n,2
"","","","",165,2330190,2332400,w,n,5
"","","","",166,2336548,2342872,w,n,12
"","","","",167,2348618,2350760,w,n,6
"","","","",168,2353038,2353174,w,n,1
"","","","",169,2357152,2357628,w,n,2
"","","","",170,2363204,2366400,w,n,8
"","","","",171,2368134,2368270,w,n,2
"","","","",172,2377552,2377722,w,n,1
"","","","",173,2379898,2384454,w,n,9
"","","","",174,2387072,2389044,w,n,5
"","","","",175,2394586,2397476,w,n,6
"","","","",176,2401964,2403698,w,n,4
"","","","",177,2409172,2412028,w,n,7
"","","","",178,2417162,2429334,w,n,17
"","","","",179,2435182,2437358,w,n,3
"","","","",180,2438718,2442730,w,n,9
"","","","",181,2447388,2450040,w,n,5
"","","","",182,2452658,2453168,w,n,1
"","","","",183,2454018,2460104,w,n,14
"","","","",184,2461260,2461668,w,n,2
"","","","",185,2464524,2468536,w,n,7
"","","","",186,2469114,2469522,w,n,1
"","","","",187,2670734,2670904,w,n,1
"","","","",188,2671890,2671924,w,n,1
"","","","",189,2672298,2673046,w,n,3
"","","","",190,2673760,2677568,w,n,4
"","","","",191,2678588,2681104,w,n,2
"","","","",192,2686306,2687394,w,n,1
"","","","",193,2688346,2688448,w,n,1
"","","","",194,2689196,2690828,w,n,3
"","","","",195,2727752,2728806,w,n,4
"","","","",196,2832370,2834512,w,n,7
"","","","",197,2837164,2839612,w,n,6
"","","","",198,2884118,2888402,h,n,7
"","","","",199,2897718,2905912,w,n,19
"","","","",200,2909176,2909686,w,n,2
"","","","",201,2917098,2923796,w,n,15
