task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",122,2036702,2038300,w,n,5
"","","","",123,2057034,2059210,w,n,8
"","","","",124,2065636,2070124,w,n,13
"","","","",125,2075088,2076414,w,n,4
"","","","",126,2078522,2081276,w,n,9
"","","","",127,2082874,2083792,w,n,4
"","","","",128,2085696,2098344,w,n,30
"","","","",129,2098684,2100033,f,n,.
"","","","",130,2102288,2102458,w,n,1
"","","","",131,2103784,2103988,w,n,1
"","","","",132,2120376,2143122,w,n,58
"","","","",133,2147950,2155090,w,n,19
"","","","",134,2199086,2200956,w,n,7
"","","","",135,2215474,2226932,w,n,32
"","","","",136,2228088,2229822,w,n,6
"","","","",137,2231114,2236724,w,n,18
"","","","",138,2241008,2247332,w,n,17
"","","","",139,2410940,2414782,w,n,10
"","","","",140,2416176,2429708,w,n,32
"","","","",141,2436916,2438174,w,n,4
"","","","",142,2444464,2448612,w,n,14
"","","","",143,2449224,2451502,w,n,1
"","","","",144,2455752,2462212,w,n,17
"","","","",145,2472888,2478056,w,n,16
"","","","",146,2497334,2501754,w,n,15
"","","","",147,2514470,2524432,w,n,29
"","","","",148,2524602,2525044,f,n,.
"","","","",149,2539970,2545886,w,n,14
"","","","",150,2552040,2552754,w,n,1
"","","","",151,2554692,2554930,w,n,1
"","","","",152,2557684,2561016,w,n,9
"","","","",153,2565572,2572474,w,n,16
"","","","",154,2573460,2580328,w,n,16
"","","","",155,2582776,2592568,w,n,24
"","","","",156,2593384,2600184,w,n,17
"","","","",157,2602734,2605114,w,n,7
"","","","",158,2608514,2612560,w,n,13
"","","","",159,2614056,2614158,w,n,1
"","","","",160,2616164,2633776,w,n,45
"","","","",161,2635272,2639522,w,n,10
"","","","",162,2649552,2657610,w,n,19
"","","","",163,2659684,2660704,w,n,2
"","","","",164,2661758,2668048,w,n,16
"","","","",165,2669510,2675834,w,n,4
"","","","",166,2684266,2688788,w,n,11
"","","","",167,2703306,2704666,h,n,3
"","","","",168,2706094,2716736,w,n,27
