task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",161,2414510,2426682,w,n,38
"","","","",162,2461600,2471018,w,n,26
"","","","",163,2472650,2476220,w,n,6
"","","","",164,2526506,2534870,w,n,26
"","","","",165,2547722,2556018,w,n,16
"","","","",166,2557038,2560166,w,n,3
"","","","",167,2565096,2565334,w,n,1
"","","","",168,2566320,2566830,w,n,1
"","","","",169,2571386,2572134,w,n,2
"","","","",170,2580974,2584476,w,n,10
"","","","",171,2587774,2588216,w,n,1
"","","","",172,2592194,2592534,w,n,1
"","","","",173,2600422,2600592,w,n,1
"","","","",174,2603618,2606916,w,n,3
"","","","",175,2609840,2618578,w,n,2
"","","","",176,2622760,2631396,w,n,14
"","","","",177,2632586,2632824,w,n,1
"","","","",178,2640338,2646526,w,n,13
"","","","",179,2720102,2726154,h,n,15
"","","","",180,2727616,2729112,h,n,3
"","","","",181,2735266,2735572,h,n,1
"","","","",182,2748764,2749954,h,n,2
"","","","",183,2763078,2764132,h,n,3
