task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",73,1201934,1204688,w,n,5
"","","","",74,1207578,1208700,w,n,2
"","","","",75,1209618,1210502,w,n,3
"","","","",76,1211828,1223116,w,n,31
"","","","",77,1228420,1228998,w,n,2
"","","","",78,1232228,1242462,w,n,29
"","","","",79,1244026,1249024,w,n,11
"","","","",80,1251064,1261230,w,n,30
"","","","",81,1268030,1268506,w,n,2
"","","","",82,1269526,1269764,w,n,1
"","","","",83,1275476,1277686,w,n,6
"","","","",84,1278706,1280066,w,n,2
"","","","",85,1285744,1294346,w,n,25
"","","","",86,1298222,1300670,w,n,7
"","","","",87,1313148,1317738,w,n,14
"","","","",88,1332800,1336166,w,n,13
"","","","",89,1337696,1343918,w,n,18
"","","","",90,1346060,1354560,w,n,25
"","","","",91,1355444,1362040,w,n,19
"","","","",92,1363026,1371696,w,n,23
"","","","",93,1373090,1373192,w,n,1
"","","","",94,1746750,1755148,w,n,17
"","","","",95,1756066,1758174,h,n,7
"","","","",96,1759602,1777214,w,n,44
"","","","",97,1785476,1785612,w,n,2
"","","","",98,1789386,1789760,w,n,2
"","","","",99,1793500,1793772,w,n,1
"","","","",100,1793806,1794894,f,n,.
"","","","",101,1800742,1807304,w,n,24
"","","","",102,1808426,1808528,w,n,1
"","","","",103,1811180,1811724,w,n,2
"","","","",104,1813322,1817266,w,n,12
"","","","",105,1824848,1829812,w,n,11
"","","","",106,1831376,1831988,w,n,1
"","","","",107,1836272,1837428,w,n,2
"","","","",108,1839400,1847696,w,n,23
"","","","",109,1866260,1867280,w,n,3
"","","","",110,1868130,1871768,w,n,11
"","","","",111,1873196,1875814,w,n,5
"","","","",112,1918892,1922530,w,n,7
"","","","",113,1925148,1926644,w,n,4
"","","","",114,1927494,1929228,w,n,4
"","","","",115,1932866,1935348,w,n,6
"","","","",116,1943440,1944732,w,n,3
"","","","",117,1945446,1950988,w,n,7
"","","","",118,1952518,1962276,w,n,38
"","","","",119,1971932,1976046,w,n,13
"","","","",120,1984410,1985362,w,n,2
"","","","",121,1987674,1988150,w,n,2
"","","","",122,1989068,1992434,w,n,9
"","","","",123,1997874,2002838,w,n,9
"","","","",124,2006782,2012936,w,n,12
"","","","",125,2016914,2026774,w,n,21
"","","","",126,2027556,2029664,w,n,6
"","","","",127,2029732,2029970,f,n,.
"","","","",128,2036226,2053940,w,n,47
"","","","",129,2062236,2062304,w,n,1
"","","","",130,2063324,2063528,w,n,1
"","","","",131,2068628,2070124,w,n,4
"","","","",132,2071960,2072538,w,n,2
"","","","",133,2073150,2084098,w,n,29
"","","","",134,2085560,2089946,w,n,12
"","","","",135,2093652,2094196,w,n,2
"","","","",136,2098310,2102492,w,n,12
"","","","",137,2104124,2109734,w,n,17
"","","","",138,2110482,2111128,w,n,2
"","","","",139,2112862,2114052,w,n,3
"","","","",140,2116500,2116840,w,n,1
"","","","",141,2121158,2122688,w,n,2
"","","","",142,2128332,2133738,w,n,14
"","","","",143,2134554,2134928,w,n,2
"","","","",144,2136968,2143530,w,n,18
"","","","",145,2144312,2144720,w,n,2
"","","","",146,2146692,2150806,w,n,12
"","","","",147,2152948,2156824,w,n,12
"","","","",148,2158558,2163148,w,n,11
"","","","",149,2164372,2164712,w,n,1
"","","","",150,2167568,2168384,w,n,3
"","","","",151,2169404,2171240,w,n,5
"","","","",152,2172158,2173858,w,n,5
"","","","",153,2176782,2177258,w,n,2
"","","","",154,2179910,2180352,w,n,2
"","","","",155,2181610,2183446,w,n,4
"","","","",156,2184602,2184670,w,n,1
"","","","",157,2188240,2189702,w,n,4
"","","","",158,2190484,2190926,w,n,2
"","","","",159,2192932,2193442,w,n,2
"","","","",160,2194224,2202690,w,n,18
"","","","",161,2204152,2206260,w,n,2
"","","","",162,2207450,2211122,w,n,4
"","","","",163,2305506,2308124,w,n,6
"","","","",164,2309654,2312918,w,n,9
"","","","",165,2316318,2316420,w,n,1
"","","","",166,2323322,2324750,w,n,4
"","","","",167,2325906,2329544,w,n,10
"","","","",168,2346102,2346952,w,n,2
"","","","",169,2347904,2355248,w,n,22
"","","","",170,2356132,2356812,w,n,2
"","","","",171,2363612,2366196,w,n,4
"","","","",172,2368950,2369698,w,n,2
"","","","",173,2372418,2375410,w,n,12
"","","","",174,2377824,2378946,w,n,3
"","","","",175,2381054,2384828,w,n,11
"","","","",176,2397544,2398394,h,n,2
"","","","",177,2402780,2411892,w,n,32
"","","","",178,2420460,2457690,w,n,91
"","","","",179,2466428,2467686,w,n,3
"","","","",180,2468230,2468570,w,n,2
"","","","",181,2473908,2473976,w,n,1
"","","","",182,2477478,2480708,w,n,7
"","","","",183,2482782,2484278,w,n,4
"","","","",184,2486148,2486794,w,n,2
"","","","",185,2487644,2506106,w,n,58
"","","","",186,2507092,2508384,w,n,2
"","","","",187,2508860,2513076,w,n,8
"","","","",188,2513926,2517122,w,n,6
"","","","",189,2518040,2518516,w,n,2
"","","","",190,2520658,2520794,w,n,1
"","","","",191,2523310,2540684,w,n,43
"","","","",192,2541194,2543744,w,n,7
"","","","",193,2548436,2549966,w,n,4
"","","","",194,2554692,2559112,w,n,9
"","","","",195,2561628,2562172,w,n,2
"","","","",196,2564144,2565096,w,n,6
"","","","",197,2566150,2566354,w,n,1
"","","","",198,2567952,2568326,w,n,2
"","","","",199,2569720,2588216,w,n,46
"","","","",200,2601000,2601782,w,n,3
"","","","",201,2603108,2604570,w,n,4
"","","","",202,2606202,2609058,w,n,5
"","","","",203,2611438,2617286,w,n,24
"","","","",204,2620006,2628778,w,n,20
"","","","",205,2631124,2632382,w,n,3
"","","","",206,2634490,2635544,w,n,4
"","","","",207,2636326,2638434,w,n,5
"","","","",208,2641188,2645132,w,n,11
"","","","",209,2648566,2650776,w,n,8
"","","","",210,2651422,2653768,w,n,5
"","","","",211,2656862,2658392,w,n,3
"","","","",212,2659378,2659990,w,n,2
"","","","",213,2660840,2660942,w,n,1
"","","","",214,2669646,2669816,w,n,1
"","","","",215,2671652,2671754,w,n,1
"","","","",216,2673284,2673624,w,n,1
"","","","",217,2675562,2678520,w,n,4
"","","","",218,2680186,2684980,w,n,10
"","","","",219,2686170,2686816,w,n,2
"","","","",220,2688686,2697832,w,n,23
"","","","",221,2703000,2704428,w,n,5
"","","","",222,2708542,2708644,w,n,1
"","","","",223,2709358,2709426,w,n,1
"","","","",224,2712112,2712996,w,n,3
"","","","",225,2717586,2718334,w,n,3
"","","","",226,2723570,2725440,w,n,5
"","","","",227,2727140,2738020,w,n,23
"","","","",228,2738802,2741794,w,n,8
"","","","",229,2746112,2750668,w,n,13
"","","","",230,2752266,2752640,w,n,2
"","","","",231,2753728,2755462,w,n,4
"","","","",232,2758352,2763588,w,n,15
"","","","",233,2764914,2770524,w,n,13
"","","","",234,2772360,2786334,w,n,35
"","","","",235,2787218,2787864,w,n,2
"","","","",236,2788986,2794086,w,n,11
"","","","",237,2794868,2816390,w,n,34
